document_id,url
5c3d2cc1d61c87705596c74e,https://www.bostonglobe.com/business/2019/01/14/all-sales-final-sears-may-soon-join-ranks-these-departed-retail-outlets/7pC7pKgoMST4FVNSm2zkGN/story.html
5c3d1f91d61c877055961cab,https://www.change.org/p/australian-minister-of-the-environment-save-moreton-bay-stop-toondah-harbour-development
5c3e630bd61c87650d41be71,https://city-press.news24.com/Voices/the-ancs-sludge-can-be-smelt-as-far-away-as-dubai-can-cyril-clean-it-20190115
5c3e630cd61c87650d41be9b,https://city-press.news24.com/Business/yet-again-the-taxpayer-will-bear-the-burden-20190116
5c3e6d421cce417f32046edf,https://www.pymnts.com/news/international/2019/brexit-vote-uk-parliament-fintech/
5c3e6a0ad61c87650d422b0e,https://www.vice.com/en_us/article/8xpwxa/the-typical-black-family-may-have-zero-wealth-by-the-end-of-this-century
5c3fb99cd61c87609c20166e,https://www.buzzfeed.com/ginarushton/schapelle-corby-10-year-challenge-instagram
5c4011efd61c87609c2480e6,https://nationalpost.com/news/canada/canadian-mining-employee-kidnapped-in-northern-burkina-faso-local-officials
5c3f49fb1cce4174c5209665,https://thediplomat.com/2019/01/singapore-new-zealand-defense-ties-in-focus-with-military-exercise/
5c3fbf831cce413eaec73267,https://www.dailymail.co.uk/tvshowbiz/article-6600511/Schapelle-Corby-wins-10YearChallenge-shares-flashback-photo-prison.html
5c416e23d61c87609c382dc1,https://townhall.com/columnists/katieyoder/2019/01/18/the-march-for-life-is-also-a-womens-march-n2539246
5c4118c5d61c87609c359e67,https://www.nbcnews.com/politics/politics-news/steve-king-s-iowa-constituents-split-support-after-racist-comments-n960026
5c410fc8d61c87609c353c36,https://www.reuters.com/article/investment-mutualfunds-lipper-idUSL1N1ZH1Y8
5c42aea2d61c87609c548188,https://www.fool.com/news/2019/01/18/drop-in-consumer-sentiment-shows-us-bracing-for-re.aspx
5c428162d61c87609c51d38d,https://www.latimes.com/socal/burbank-leader/news/tn-blr-me-animaniacs-burbank-cancel-20190118-story.html
5c426a50d61c87609c503174,https://www.almasdarnews.com/article/turkish-army-attacks-syrian-kurds-in-northern-aleppo/
5c447137d61c87609c72ea52,https://www.timesofmalta.com/articles/view/20190120/business-news/malta-our-growth.699717
5c43be44d61c87609c67ba05,https://www.thetimes.co.uk/article/wages-growth-powers-ahead-cz39mbxkj
5c52731809b1494b67193486,https://www.timeslive.co.za/sunday-times/business/2019-01-20-edcon-closing-in-on-rescue-package-says-upbeat-pattison/
5c43ad2cd61c87609c66c25f,https://www.smh.com.au/world/europe/more-than-100-migrants-missing-after-dinghy-sinks-in-mediterranean-20190120-p50sgr.html
5c43af8fd61c87609c66e549,https://www.independent.co.uk/news/world/africa/mediterranean-sea-deaths-libya-refugees-italy-people-smugglers-morocco-missing-a8736776.html
5c434f42d61c87609c604329,https://www.channelnewsasia.com/news/world/-we-have-had-enough--say-hungarians-rallying-against-pm-orban-11144150
5c434c95d61c87609c6015d0,https://www.manilatimes.net/should-you-shut-down-facebook/498775/
5c4500c4d61c87609c7c77cc,https://www.theglobeandmail.com/world/article-private-rescue-boat-with-migrants-rescued-off-libya-looks-for-port-to/
5c450322d61c87609c7c96da,https://uk.reuters.com/article/uk-japan-economy-tankan/japan-manufacturers-mood-slips-to-two-year-low-reuters-tankan-idUKKCN1PE0X2
5c4508b3d61c87609c7ce6d7,https://www.businesswire.com/news/home/20190120005024/en/Nations-Acquires-Sector-Apparel-Leading-Esports-Apparel
5c4569c5d61c87609c827d0e,https://www.cbc.ca/news/world/mexico-pipeline-explosion-1.4985817
5c4cc219d61c87609c280d74,http://vk.ovg.ox.ac.uk/pcv
5c4656bcd61c87609c9bc136,https://uk.reuters.com/article/uk-southkorea-economy-gdp/south-korea-quarter-four-gdp-marks-fastest-growth-in-three-quarters-on-government-spending-lift-idUKKCN1PF28L
5c466220d61c87609c9c7a3e,https://deadline.com/2019/01/mayor-eric-garcetti-teacher-strike-lausd-utla-negotiatons-1202538923/
5c4658e9d61c87609c9beac4,https://www.dailymail.co.uk/news/article-6617307/Air-sea-search-launched-light-aircraft-two-board-goes-missing-Channel-Islands.html
5c47a9c0d61c87609cb85ace,https://www.indiewire.com/2019/01/roma-could-be-first-foreign-language-oscar-winner-best-picture-1202029190/
5c48f4a0d61c87609cd52b32,https://www.dailymail.co.uk/sciencetech/article-6625253/Sea-cucumbers-bodies-water-sucking-anus.html
5c48f9a8d61c87609cd58ef7,https://www.chron.com/news/houston-texas/texas/article/Hundreds-converge-on-Houston-intersection-protest-13556477.php
5c48ff37d61c87609cd5e924,https://www.dailymail.co.uk/health/article-6624081/Low-risk-cancers-renamed-indolent-oncologist-urges.html
5c4a6603d61c87609cf6aa78,https://www.scmp.com/magazines/post-magazine/short-reads/article/2183474/when-new-hong-kong-country-club-welcomed-women
5c4bdafad61c87609c1717c3,https://slate.com/news-and-politics/2019/01/venezuela-maduro-survives-guaido.html
5c4b9e5ad61c87609c134167,https://www.theglobeandmail.com/business/article-venezuelan-crisis-buoys-prospects-for-canadian-heavy-crude-oil/
5c4cede4d61c87609c2abd0a,https://www.breakingnews.ie/world/yellow-vest-protests-keep-pressure-on-french-president-900355.html
5c4cef4ed61c87609c2ad96e,https://www.dailymail.co.uk/news/article-6636051/Shocking-moment-Russian-nuclear-capable-bomber-crashes-fireball.html
5c4cf12ad61c87609c2af775,https://uproxx.com/dimemag/lebron-james-lakers-injury-update-practice-groin/
5c52456209b1494b67151842,https://www.timeslive.co.za/sunday-times/sport/2019-01-27-athletics-bombshell/
5c4e3c78d61c87609c420ab9,https://www.smh.com.au/business/markets/no-one-has-a-clue-except-the-person-who-pressed-the-wrong-button-a-history-of-some-of-the-worst-fat-finger-trades-20190128-p50u0t.html
5c4e41a1d61c87609c4262be,https://forum.thaivisa.com/topic/1080999-as-nations-turn-on-maduro%C2%A0venezuela%C2%A0leader-parades-with-military/
5c4e489ad61c87609c42d02b,https://www.bbc.com/news/blogs-the-papers-47024068
5c4e4634d61c87609c42a73d,https://indianexpress.com/article/cities/mumbai/two-children-dead-in-road-accident-in-palghar-5557418/
5c4fb8ebd61c87609c635866,https://www.oregonlive.com/health/2019/01/measles-outbreak-tips-how-to-protect-infants.html
5c4f8e9ed61c87609c6050dd,https://www.dailymail.co.uk/news/article-6641865/Motor-scooter-rider-passenger-killed-horror-crash-hit-bus-car.html
5c54883cd61c876dc602a2b0,https://www.thermofisher.com/blog/microscopy/cryo-em-helps-researchers-study-the-ebola-virus-at-near-atomic-resolution/
5c4f2bcdd61c87609c575a4d,https://thediplomat.com/2019/01/tajikistan-2020-what-to-watch-as-tajikistan-approaches-an-election-year/
5c521f6609b1494b671180ff,https://townhall.com/columnists/rachelmarsden/2019/01/30/after-middle-east-defeats-neocon-retreads-look-to-venezuela-for-an-easy-win-n2540437
5c51023ed61c87609c8187f7,https://www.theguardian.com/business/grogonomics/2019/jan/30/scott-morrisons-hint-at-a-recession-under-labor-is-part-of-the-usual-shtick-before-an-election
5c50e352d61c87609c7f2ab3,https://www.channel3000.com/news/list-closures-cancellations-due-to-extreme-cold/994236003
5c52e55dd61c876dc6e7e8ed,https://www.kentonline.co.uk/whitstable/news/bones-of-six-bodies-buried-in-black-bags-197962/
5c526afe09b1494b671889fa,https://www.scmp.com/news/world/americas/article/2184397/venezuelans-protest-mexico-and-spain-call-talks-and-us-senators
5c523b8f09b1494b6714229e,https://www.dailymail.co.uk/tvshowbiz/article-6650809/Jake-Wood-reveals-Barbara-Windsor-asked-did-happen-diagnosed-Alzheimers.html
5c5b86dfd61c870ff69c6d61,https://patch.com/massachusetts/boston/ma-school-closings-delays-thursday-jan-31
5c539addd61c876dc6f51667,https://www.thetruthaboutguns.com/2019/01/josh-wayner/shot-show-sigs-champion-shooters-and-their-guns/
5c53e0d509b1494b67374542,https://www.thetimes.co.uk/article/miners-can-t-be-trusted-on-safety-37sh0sd9p
5c53498ed61c876dc6f03896,https://www.rappler.com/business/222418-italy-enters-recession-eurozone-equities-falter
5c53b19c09b1494b67349f35,https://www.theepochtimes.com/big-trouble-in-little-china_2785977.html
5c54d20309b1494b6743de6c,https://www.newsbtc.com/2019/02/01/bitcoin-designer-baby/
5c54fda5d61c876dc607c8fb,https://www.theguardian.com/society/2019/feb/02/dickensian-diseases-gout-whooping-cough-and-scarlet-fever-on-rise
5c54d6ebd61c876dc6065e4e,https://finance.nine.com.au/2019/02/02/04/09/brexit-uk-european-union-theresa-may-business-finance-economy-firms
5c552cfd09b1494b6746d482,https://abcnews.go.com/International/wireStory/deadly-brazil-dam-collapse-disaster-waiting-happen-60797060
5c54eae409b1494b6744f126,https://www.twincities.com/2019/02/01/death-toll-from-polar-plunge-tops-25-including-chaska-woman/
5c56220a09b1494b674ff851,https://mashable.com/article/usain-bolt-ties-nfl-record-in-sweatpants/
5c562b00d61c876dc6132010,https://allafrica.com/stories/201902020209.html
5c55de1cd61c876dc610764d,http://www.xinhuanet.com/english/2019-02/03/c_137795628.htm
5c55f24bd61c876dc61134db,https://www.dawn.com/news/1461409
5c562c9b09b1494b67505282,https://www.dailymail.co.uk/sport/article-6661763/American-football-Usain-Sprint-king-Bolt-ties-quickest-NFL-40-yard-dash.html
5c579050d61c876dc61f50e1,https://www.nbcnews.com/news/us-news/two-dead-two-injured-after-plane-crashes-home-california-n966421
5c57805209b1494b675b3c07,https://www.huffingtonpost.com/entry/yorba-linda-california-plane-crash_us_5c576ca0e4b00187b55205b5
5c5785d609b1494b675b69c9,https://www.nytimes.com/video/nyregion/100000006339801/brooklyn-jail-no-heat-video.html
5c599dc309b1494b6771dc3e,https://hightimes.com/health/medical-marijuana/high-folks-cancer-ghost-nick-damelios-past/
5c58d936d61c876dc62e0516,https://www.nbcnews.com/news/us-news/pilot-whose-plane-crashed-california-home-killing-5-was-retired-n966846
5c58d05909b1494b676988e3,https://thehill.com/homenews/administration/428436-judge-delays-manafort-sentencing-to-march-13
5c59be4009b1494b67738b9c,https://www.brookings.edu/blog/fixgov/2019/02/04/what-to-expect-from-the-state-of-the-union/
5c5a2ef809b1494b677826dd,https://www.thetimes.co.uk/article/better-pay-for-nurses-won-t-solve-recruitment-crisis-says-taoiseach-phtpm7btz
5c5a2c6c09b1494b6778248e,https://www.thetimes.co.uk/article/driverless-cars-on-uk-roads-by-end-of-the-year-xnpd5bzs8
5c5a1c1809b1494b67779494,https://www.dallasnews.com/news/haltom-city/2019/02/05/amtrak-train-kills-pedestrian-trinity-railway-express-tracks-haltom-city
5c5a848cd61c876dc63f7eb9,https://www.dailymail.co.uk/news/article-6671773/Sixth-grader-named-Trump-face-White-House-anti-bullying-campaign.html
5c5bde5ed61c870ff6a218a7,http://thenationonlineng.net/apc-cross-river-and-inecs-pick/
5c5b6d6fd61c870ff69aba9d,https://www.dailymail.co.uk/news/article-6675881/Disgusting-moment-commuter-takes-trims-TOE-NAILS-train-Melbourne.html
5c5c8249d61c870ff6b1720c,http://news.byu.edu/news/byu-researchers-find-new-target-pancreatic-cancer-treatment
5c5ccaddd61c870ff6b88c67,https://www.thetimes.co.uk/article/gucci-pulls-890-blackface-jumper-w93pg0qq3
5c5cc74ed61c870ff6b8539a,https://www.thesun.co.uk/sport/8380297/british-racing-flu-outbreak-version-brexit/
5c5d9dc1d61c870ff6c93ed9,https://www.dailymail.co.uk/news/article-6680695/LA-City-Hall-considers-removing-rugs-rat-fleas.html
5c5c861ed61c870ff6b2055c,https://bdnews24.com/bangladesh/2019/02/08/facebook-closes-732-fake-accounts-named-after-hasina
5c5e0d1fd61c870ff6d32c47,http://video.foxnews.com/v/6000113209001/
5c5f5fcbd61c870ff6eb0521,https://www.abc.net.au/news/2019-02-10/us-backed-syrian-force-to-start-final-battle-against-is/10797420
5c5f8923d61c870ff6ed1838,https://abc7news.com/traffic/2-killed-in-wrong-way-crash-on-highway-1-in-pacifica-/5129725/
5c5fdde5d61c870ff6f1c9a8,https://www.mercurynews.com/2019/02/09/musk-visits-europe-as-model-3-teslas-are-readied-for-buyers/
5c60d40cd61c870ff60265b9,https://en.trend.az/world/other/3017451.html
5c60b9c2d61c870ff601067e,https://www.bbc.com/news/uk-politics-47192233
5c60985ad61c870ff6fefd19,https://sputniknews.com/latam/201902101072296736-venezuela-military-exercise-launched/
5c615fb2d61c870ff60c8fec,https://www.itv.com/news/2019-02-10/women-at-risk-of-breast-cancer-should-be-screened-in-their-thirties/
5c633e529f2a131dc3b257cd,https://www.sott.net/article/407096-Soros-to-Europe-Please-wake-up
5c60c094d61c870ff601638d,https://www.dailystar.co.uk/news/world-news/758643/mh370-news-malaysia-airlines-flight-eyewitness-cover-up-indonesia-crash
5c620f33d61c870ff61c9fdc,https://www.thetimes.co.uk/article/nurses-suspend-three-further-days-of-strikes-kdqs8v70d
5c62070bd61c870ff61c2477,https://www.straitstimes.com/world/middle-east/teheran-taunts-us-as-it-marks-iran-revolutions-40th-anniversary
5c62054ed61c870ff61c0aea,https://www.dailymail.co.uk/health/article-6693131/Dementia-Wed-not-know-cousins-reveal-theyve-decided-not-tested.html
5c621827d61c870ff61d446e,https://www.theguardian.com/us-news/2019/feb/11/snow-hawaii-maui-seattle-winter-storm
5c620a3dd61c870ff61c5b55,https://www.dailymail.co.uk/news/article-6693333/The-real-reason-plane-denied-landing-permission-China.html
5c6310ac9f2a131dc3ad5a5a,https://news.mb.com.ph/2019/02/13/why-vote-the-same-people-and-expect-different-results/
5c637408d61c870ff6369ecd,https://www.pbs.org/newshour/show/in-venezuela-protests-over-aid-mount-amid-humanitarian-and-political-crises
5c636b2ad61c870ff63568ce,https://www.dailymail.co.uk/news/article-6697311/MH370-conspiracy-theory-challenged-cousin-pilot-admits-mysterious-phone-call.html
5c653a299f2a131dc3e1a517,https://apnews.com/fbc53924ea124d688a7d41d112be758b
5c64b7149f2a131dc3d6dfa8,https://www.sfgate.com/news/world/article/Bus-overturns-in-North-Macedonia-killing-13-13613918.php
5c64b2459f2a131dc3d67c87,https://www.chron.com/news/world/article/Bus-overturns-in-North-Macedonia-killing-13-13613918.php
5c64ac1b9f2a131dc3d615e2,https://www.dailymail.co.uk/news/article-6701791/Dashcam-footage-shows-horror-crash-Warburton-Highway-Launching-Place-east-Melbourne.html
5c64d3ef9f2a131dc3d8d0d1,https://www.pulse.com.gh/news/world/13-killed-in-bus-accident-in-north-macedonia-minister/nrv2rew
5c64e22cd61c870ff653f929,https://www.breitbart.com/national-security/2019/02/13/venezuelan-priests-protest-against-maduro-regime-while-pope-remains-neutral/
5c65cc689f2a131dc3eb8974,https://news.mb.com.ph/2019/02/15/dengue-cases-spike-amid-measles-outbreak/
5c65b84a9f2a131dc3ea6cc5,https://www.stuff.co.nz/travel/travel-troubles/110612531/vape-pen-causes-fire-as-passengers-board-us-plane
5c65926dd61c870ff660fcba,https://asia.nikkei.com/Business/Companies/Hanjin-s-Subic-shipyard-to-close-in-blow-to-white-knight-search
5c77c836d61c873acbda49d8,https://www.horoscope.com/article/march-2019-horoscope/
5c7801b69f2a13375d6a7f04,https://wayne.academicworks.com
5c796ba9d61c873acbefc492,https://www.hollywoodreporter.com/news/jussie-smollett-case-brothers-involved-have-tremendous-regret-1191684
5c7958a39f2a13375d7cabaf,https://content.govdelivery.com/accounts/FLFFWCC/bulletins/2336424
5c7963e5d61c873acbef2133,https://fineartamerica.com/featured/aldeyjarfoss-waterfall-iceland-joan-carroll.html
5c71b65e9f2a1337bafd4c0f,https://www.dw.com/en/france-15th-yellow-vest-protests-see-thousands-on-the-streets/a-47660782
5c6af612d61c8714769073f0,https://www.bbc.com/news/uk-scotland-north-east-orkney-shetland-46776566
5c6bcd789f2a137ee6bfd440,https://www.cnet.com/news/golden-globes-2019-macaulay-culkin-live-tweets-seeing-brother-on-show/
5cd5896a9f2a1356d8721f16,//en.unesco.org/courier/2019-1/delivering-water-security-changing-world
5ce3ab079f2a1379393d17cf,https://www.prnewswire.com/news-releases/storr-launches-new-marketplace-to-democratize-retail-300779096.html
5c673ed99f2a137ee6889a9e,https://about.zoosk.com/en/blog/success-stories/congratulations-maddie-tyler-georgia/
5c8698f7d61c8715421c1ec7,https://london.ctvnews.ca/photo-galleries/fire-in-kincardine-1.4331005
5c7263e69f2a1337ba01fc50,https://www.bbc.com/news/uk-england-46946333
5c923cc2d61c875514b7d664,https://www.prnewswire.com/news-releases/australian-patient-treated-with-dc-bead-lumi-tm-the-first-commercially-available-radiopaque-drug-eluting-bead-817642477.html
5c7f784b9f2a1351e2946f03,https://www.forbes.com/sites/theyec/2019/01/22/third-party-vendors-set-up-a-branded-online-store-of-your-own/
5c6f0a83d61c8702698b98d2,https://www.bbc.com/news/uk-england-south-yorkshire-46958696
5c68af5e9f2a137ee69a7eb6,https://www.forbes.com/sites/michaeltnietzel/2019/01/24/top-colleges-and-the-pell-student-part-ii/
5c6b4744d61c871476947436,https://www.theguardian.com/business/2019/jan/24/did-you-work-for-a-uk-high-street-chain-that-has-closed
5c7c318ed61c873acb0d14dc,https://www.huffpost.com/entry/measles-emergency-washington-state_l_5c506e7fe4b0f43e410b319d
5c809f45d61c876b26e6f6e6,https://clinicaltrials.gov/ct2/show/NCT03825289
5c7403efd61c870269bc5c9b,https://therealdeal.com/issues_articles/the-rent-was-too-damn-high/
5c9c67c9d61c8714ef4f9006,https://www.globalresearch.ca/france-germany-uk-launch-a-new-non-dollar-mechanism-to-trade-with-iran-but-will-it-work/5667156
5c7cbc999f2a13375da2f187,https://utpress.utexas.edu/books/tabolli-cerasuolo-veii
5c6f0a33d61c8702698b9531,https://rtd.rt.com/trailers/where-childhood-died/
5c670c8d9f2a137ee68608ed,https://www.bbc.co.uk/news/blogs-trending-47204326
5c6717f0d61c87147662a582,https://thepointsguy.com/news/southwest-certification-hawaii-flights/
5cc295bfd61c87084dd12ad9,https://yourstory.com/2019/02/actor-manisha-koirala-cancer-bollywood
5cca6abed61c876fcb97f5b5,https://www.daijiworld.com/news/newsDisplay.aspx?newsID=584236
5c774fb2d61c873acbd4e244,https://www.gofundme.com/life-changing-recovery-assist
5c7535739f2a133a4017287c,https://www.imperial.ac.uk/business-school/intelligence/student-blog/my-experience-on-the-imperial-full-time-mba-trip-to-copenhagen/
5c6e70739f2a1337bad6db17,https://jewishnews.timesofisrael.com/labour-qc-involved-in-antisemitism-twitter-dispute/
5c7e2bec9f2a13375db55558,//en.unesco.org/events/international-conference-artificial-intelligence-and-education
5c82e846d61c871542e5fd3d,https://money.usnews.com/investing/news/articles/2019-02-09/ocado-denies-robots-moving-when-firefighters-tackled-warehouse-blaze
5c803cb09f2a1340f8a07c95,https://www.gofundme.com/help-pastor-keasha-fully-recover
5c6a690ed61c871476878c44,https://www.foxnews.com/us/oakland-teachers-announce-strike-over-pay-class-sizes
5c76ccadd61c873acbce93f2,https://www.forbes.com/sites/theyec/2019/02/11/what-business-leaders-can-learn-from-2018s-top-mergers-and-acquisitions/
5c66b7489f2a137ee67fd0d6,https://blogs.timesofisrael.com/opportunity-lost/
5c6ab2bd9f2a137ee6b2b096,https://www.army.mil/article/217321/field_leadership_rehearsals_and_junior_leader_empowerment
5c755fb69f2a133a4019801d,https://ec.europa.eu/clima/policies/innovation-fund_en
5c660ba19f2a137ee6739ba5,https://www.dailymaverick.co.za/opinionista/2019-02-15-mining-rights-ride-roughshod-over-property-rights/
5c7d24e79f2a13375da9141b,https://www.vogue.co.uk/article/lily-rose-depp-armie-hammer-sister-dreamland
5c6880689f2a137ee69868e8,https://qz.com/1549489/the-mars-opportunity-rover-has-officially-ghosted-earth/
5ca4cb8b9f2a137c4d39a4e7,https://www.thehealthsite.com/diseases-conditions/what-is-hiv-and-hcv-co-infection/
5c662a34d61c871476528178,https://www.wsws.org/en/articles/2019/02/14/berl-f14.html
5c667447d61c871476572f20,http://www.ghafla.com/gh/nana-ama-mcbrowns-romantic-message-to-her-hubby-valentines-day/
5c6605d39f2a137ee672e17f,https://www.thesouthafrican.com/free-daily-horoscope-celeb-gossip-and-lucky-numbers-for-15-february-2019/
5c6609869f2a137ee673587f,https://www.dailymail.co.uk/tvshowbiz/article-6706719/Adam-Collard-spent-drunken-night-two-women-hotel-room-dumping-Zara-McDermott.html
5c66100b9f2a137ee674216b,https://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=12204183
5c6611459f2a137ee674305d,https://www.theguardian.com/society/2019/feb/15/measles-who-warns-cases-have-jumped-50
5c67493c9f2a137ee689138c,https://www.shape.com/lifestyle/mind-and-body/how-lifting-weights-taught-cancer-survivor-love-her-body-again
5c680a269f2a137ee691e326,https://www.dailymail.co.uk/news/article-6711013/Payless-ShoeSource-shutter-remaining-US-stores.html
5c678ab6d61c871476675a1c,https://www.ctvnews.ca/health/measles-outbreak-in-vancouver-with-9-cases-most-linked-to-french-school-1.4299613
5c68b2579f2a137ee69a9dd2,https://www.thetimes.co.uk/article/traveller-targets-lowered-to-let-scotrail-off-the-hook-59c8md03f
